YM,CUST_CD,ITM_CD,QTY,DSC_RT,SALES_ORG,SALES
201905,L0156,I111,29,8,4350000,3958496
201905,L0157,I119,22,5,2090000,1880996
201905,L0158,I102,23,10,920000,827996
201905,L0159,I115,22,5,110000,98996
201905,L0160,I106,30,9,600000,569996
201905,L0161,I118,10,6,5300000,4928996
201905,L0162,I120,12,6,51600000,46955996
201905,L0163,I102,19,6,760000,691596
201905,L0164,I116,17,8,24820000,22337996
201905,L0165,I115,29,8,145000,133396
201905,L0166,I108,11,9,440000,404796
201905,L0167,I102,26,10,1040000,967196
201905,L0168,I102,18,6,720000,676796
201905,L0169,I119,30,7,2850000,2621996
201905,L0170,I119,30,7,2850000,2678996
201905,L0171,I109,26,7,13000000,11699996
201905,L0172,I115,27,6,135000,124196
201905,L0173,I113,29,8,19430000,18458496
201905,L0174,I112,27,5,1755000,1632146
201905,L0175,I103,13,5,650000,584996
201905,L0176,I114,21,8,5040000,4535996
201905,L0177,I120,22,5,94600000,87977996
201905,L0178,I106,18,6,360000,338396
201905,L0179,I108,15,10,600000,557996
201905,L0180,I114,27,6,6480000,5896796
201905,L0181,I109,25,8,12500000,11874996
201905,L0182,I101,23,6,690000,648596
201905,L0183,I104,27,6,1890000,1795496
201905,L0184,I120,28,5,120400000,109563996
201905,L0185,I107,29,10,4350000,3958496
201905,L0186,I118,19,10,10070000,9264396
201905,L0187,I104,26,10,1820000,1637996
201905,L0188,I114,25,9,6000000,5459996
201905,L0189,I110,28,7,8400000,7559996
201905,L0190,I106,26,6,520000,478396
201905,L0191,I106,15,10,300000,269996
201905,L0192,I119,20,8,1900000,1747996
201905,L0193,I112,18,8,1170000,1099796
201905,L0194,I115,21,5,105000,97646
201905,L0195,I117,10,8,25000000,23749996
201905,L0196,I103,24,6,1200000,1115996
201905,L0197,I101,16,5,480000,436796
201905,L0198,I116,13,7,18980000,17841196
201905,L0199,I112,17,10,1105000,1016596
201905,L0200,I103,30,5,1500000,1409996
201905,L0201,I119,11,9,1045000,950946
201905,L0202,I110,22,7,6600000,6137996
201905,L0203,I113,26,7,17420000,16374796
201905,L0204,I101,23,6,690000,620996
201905,L0205,I115,21,9,105000,98696
201905,L0206,I117,13,7,32500000,29899996
201905,L0207,I101,18,8,540000,502196
201905,L0208,I119,28,8,2660000,2500396
201905,L0209,I115,17,7,85000,76496
201905,L0210,I110,19,8,5700000,5243996
201905,L0211,I120,17,5,73100000,66520996
201905,L0212,I110,23,7,6900000,6554996
201905,L0213,I111,29,9,4350000,3914996
201905,L0214,I117,14,9,35000000,31849996
201905,L0215,I112,22,10,1430000,1358496
201905,L0216,I111,11,6,1650000,1567496
201905,L0217,I101,12,9,360000,331196
201905,L0218,I101,26,10,780000,740996
201905,L0219,I101,24,6,720000,647996
201905,L0220,I116,17,5,24820000,22586196
201905,L0221,I118,23,8,12190000,10970996
201905,L0222,I102,28,7,1120000,1052796
201905,L0223,I117,24,6,60000000,56999996
201905,L0224,I118,16,10,8480000,8055996
201905,L0225,I119,28,6,2660000,2447196
201905,L0226,I119,21,5,1995000,1855346
201905,L0227,I119,26,7,2470000,2247696
201905,L0228,I105,29,7,2900000,2667996
201905,L0229,I118,29,8,15370000,13832996
201905,L0230,I107,12,6,1800000,1655996
201905,L0231,I118,14,9,7420000,6826396
201905,L0232,I106,29,9,580000,545196
201905,L0233,I114,27,5,6480000,5961596
201905,L0234,I106,21,9,420000,386396
201905,L0235,I118,20,6,10600000,9751996
201905,L0236,I111,21,8,3150000,2960996
201905,L0237,I112,21,7,1365000,1296746
201905,L0238,I118,27,9,14310000,13451396
201905,L0239,I106,25,6,500000,449996
201905,L0240,I120,26,6,111800000,105091996
201905,L0241,I113,15,7,10050000,9446996
201905,L0242,I120,16,10,68800000,64671996
201905,L0243,I111,30,7,4500000,4094996
201905,L0244,I109,19,5,9500000,8929996
201905,L0245,I116,11,7,16060000,15096396
201905,L0246,I101,22,8,660000,620396
201905,L0247,I118,14,10,7420000,6752196
201905,L0248,I109,12,9,6000000,5639996
201905,L0249,I116,19,10,27740000,26352996
201905,L0250,I119,23,5,2185000,2010196
201905,L0251,I106,11,9,220000,200196
201905,L0252,I116,17,6,24820000,22337996
201905,L0253,I118,24,6,12720000,12083996
201905,L0254,I102,19,10,760000,691596
201905,L0255,I101,28,9,840000,772796
201905,L0256,I104,18,5,1260000,1184396
201905,L0257,I101,18,8,540000,491396
201905,L0258,I101,15,6,450000,422996
201905,L0259,I118,27,6,14310000,13451396
201905,L0260,I117,14,8,35000000,31849996
201905,L0261,I105,23,10,2300000,2138996
201905,L0262,I112,25,9,1625000,1478746
201905,L0263,I113,23,10,15410000,14485396
201905,L0264,I114,24,8,5760000,5241596
201905,L0265,I105,13,6,1300000,1182996
201905,L0266,I117,13,5,32500000,29574996
201905,L0267,I113,18,8,12060000,11095196
201905,L0268,I107,19,6,2850000,2707496
201905,L0269,I120,20,5,86000000,81699996
201905,L0270,I109,23,7,11500000,10349996
201905,L0271,I109,21,8,10500000,9974996
201905,L0272,I111,23,5,3450000,3277496
201905,L0273,I112,18,6,1170000,1064696
201905,L0274,I114,27,7,6480000,5961596
201905,L0275,I110,16,6,4800000,4511996
201905,L0276,I107,26,8,3900000,3704996
201905,L0277,I113,11,8,7370000,6632996
201905,L0278,I113,29,7,19430000,18458496
201905,L0279,I117,28,6,70000000,65099996
201905,L0280,I109,29,5,14500000,13339996
201905,L0281,I113,19,7,12730000,11966196
201905,L0282,I113,25,6,16750000,15912496
201905,L0283,I118,13,10,6890000,6338796
201905,L0284,I109,17,6,8500000,7819996
201905,L0285,I109,10,7,5000000,4549996
201905,L0286,I102,16,9,640000,582396
201905,L0287,I102,30,10,1200000,1139996
201905,L0288,I104,11,9,770000,692996
201905,L0289,I112,10,6,650000,591496
201905,L0290,I112,21,8,1365000,1255796
201905,L0291,I119,20,5,1900000,1747996
201905,L0292,I119,24,8,2280000,2074796
201905,L0293,I108,23,9,920000,837196
201905,L0294,I101,18,8,540000,507596
201905,L0295,I112,27,10,1755000,1649696
201905,L0296,I101,18,6,540000,502196
201905,L0297,I102,21,8,840000,772796
201905,L0298,I118,16,9,8480000,7801596
201905,L0299,I116,16,9,23360000,21491196
201905,L0300,I117,16,10,40000000,37999996
201905,L0301,I108,28,5,1120000,1052796
201905,L0302,I120,26,7,111800000,102855996
201905,L0303,I103,24,9,1200000,1079996
201905,L0304,I102,19,5,760000,691596
201905,L0305,I113,18,6,12060000,11336396
201905,L0306,I119,29,8,2755000,2589696
201905,L0307,I109,17,5,8500000,7904996
201905,L0308,I110,19,6,5700000,5129996
201905,L0309,I118,14,5,7420000,7048996
201905,L0310,I108,28,8,1120000,1030396
201905,L0311,I107,24,8,3600000,3347996
201905,L0312,I104,22,10,1540000,1447596
201905,L0313,I103,22,7,1100000,1022996
201905,L0314,I120,26,5,111800000,105091996
201905,L0315,I103,25,9,1250000,1162496
201905,L0316,I113,18,9,12060000,11336396
201905,L0317,I102,14,10,560000,526396
201905,L0318,I109,30,9,15000000,13799996
201905,L0319,I105,23,6,2300000,2092996
201905,L0320,I117,21,6,52500000,49349996
201905,L0321,I111,27,10,4050000,3847496
201905,L0322,I118,29,10,15370000,14294096
201905,L0323,I118,27,5,14310000,12878996
201905,L0324,I103,28,6,1400000,1329996
201905,L0325,I115,10,6,50000,45496
201905,L0326,I116,12,8,17520000,16293596
201905,L0327,I114,11,10,2640000,2402396
201905,L0328,I113,22,6,14740000,14002996
201905,L0329,I114,25,9,6000000,5519996
201905,L0330,I106,15,7,300000,272996
201905,L0331,I117,10,7,25000000,22749996
201905,L0332,I114,11,8,2640000,2428796
201905,L0333,I114,18,10,4320000,3974396
201905,L0334,I111,18,5,2700000,2456996
201905,L0335,I109,22,6,11000000,10119996
201905,L0336,I119,21,5,1995000,1895246
201905,L0337,I120,11,8,47300000,43988996
201905,L0338,I114,12,7,2880000,2735996
201905,L0339,I104,10,5,700000,650996
201905,L0340,I115,16,8,80000,72796
201905,L0341,I118,20,5,10600000,9645996
201905,L0342,I115,16,10,80000,72796
201905,L0343,I118,10,8,5300000,4981996
201905,L0344,I101,18,7,540000,502196
201905,L0345,I115,27,10,135000,122846
201905,L0346,I110,30,8,9000000,8369996
201905,L0347,I106,26,7,520000,473196
201905,L0348,I110,17,6,5100000,4691996
201905,L0349,I103,10,7,500000,459996
201905,L0350,I115,23,9,115000,105796
201905,L0351,I115,30,8,150000,142496
201905,L0352,I120,15,7,64500000,60629996
201905,L0353,I105,20,6,2000000,1899996
201905,L0354,I113,30,5,20100000,18089996
201905,L0355,I118,29,6,15370000,14601496
201905,L0356,I108,14,6,560000,503996
201905,L0357,I110,29,9,8700000,7829996
201905,L0358,I108,26,10,1040000,946396
201905,L0359,I102,12,6,480000,431996
201905,L0360,I109,18,5,9000000,8459996
201905,L0361,I114,17,9,4080000,3794396
201905,L0362,I105,27,10,2700000,2483996
201905,L0363,I104,13,10,910000,818996
201905,L0364,I105,12,10,1200000,1079996
201905,L0365,I114,21,8,5040000,4687196
201905,L0366,I106,21,6,420000,382196
201905,L0367,I106,10,5,200000,183996
201905,L0368,I118,10,7,5300000,4822996
201905,L0369,I112,16,9,1040000,977596
201905,L0370,I106,23,8,460000,436996
201905,L0371,I114,29,9,6960000,6333596
201905,L0372,I108,29,7,1160000,1090396
201905,L0373,I104,12,6,840000,764396
201905,L0374,I110,13,6,3900000,3587996
201905,L0375,I105,23,6,2300000,2184996
201905,L0376,I114,23,9,5520000,5188796
201905,L0377,I116,28,9,40880000,36791996
201905,L0378,I119,26,9,2470000,2297096
201905,L0379,I114,14,10,3360000,3158396
201905,L0380,I104,21,7,1470000,1381796
201905,L0381,I103,28,7,1400000,1329996
201905,L0382,I116,16,8,23360000,21724796
201905,L0383,I101,20,9,600000,563996
201905,L0384,I104,20,7,1400000,1301996
201905,L0385,I110,14,8,4200000,3779996
201905,L0386,I119,21,8,1995000,1815446
201905,L0387,I114,27,6,6480000,6026396
201905,L0388,I104,28,8,1960000,1861996
201905,L0389,I107,12,6,1800000,1655996
201905,L0390,I103,18,5,900000,836996
201905,L0391,I108,14,10,560000,526396
201905,L0392,I118,28,9,14840000,13504396
201905,L0393,I116,16,8,23360000,21724796
201905,L0394,I105,10,8,1000000,939996
201905,L0395,I106,29,5,580000,533596
201905,L0396,I114,12,10,2880000,2620796
201905,L0397,I101,26,10,780000,701996
201905,L0398,I105,15,9,1500000,1379996
201905,L0399,I117,23,10,57500000,54624996
201905,L0400,I107,30,5,4500000,4094996
201905,L0401,I105,25,8,2500000,2299996
201905,L0402,I112,25,5,1625000,1527496
201905,L0403,I112,30,9,1950000,1774496
201905,L0404,I118,29,6,15370000,13832996
201905,L0405,I118,14,8,7420000,7048996
201905,L0406,I116,30,6,43800000,39857996
201905,L0407,I115,30,5,150000,139496
201905,L0408,I109,27,5,13500000,12149996
201905,L0409,I102,28,8,1120000,1007996
201905,L0410,I102,29,10,1160000,1101996
201905,L0411,I113,30,8,20100000,18692996
201905,L0412,I120,20,7,86000000,79979996
201905,L0413,I110,11,5,3300000,3134996
201905,L0414,I114,23,8,5520000,5188796
201905,L0415,I107,11,5,1650000,1567496
201905,L0416,I111,25,9,3750000,3487496
201905,L0417,I118,28,8,14840000,13504396
201905,L0418,I106,29,10,580000,533596
201905,L0419,I104,10,9,700000,643996
201905,L0420,I116,18,8,26280000,24965996
201905,L0421,I120,28,5,120400000,109563996
201905,L0422,I105,25,10,2500000,2349996
201905,L0423,I106,14,6,280000,251996
201905,L0424,I120,30,6,129000000,118679996
201905,L0425,I120,13,8,55900000,51427996
201905,L0426,I115,18,9,90000,85496
201905,L0427,I106,18,7,360000,334796
201905,L0428,I101,10,7,300000,269996
201905,L0429,I115,24,5,120000,110396
201905,L0430,I115,10,5,50000,45496
201905,L0431,I107,19,6,2850000,2621996
201905,L0432,I108,29,5,1160000,1090396
201905,L0433,I101,26,6,780000,740996
201905,L0434,I103,15,7,750000,712496
201905,L0435,I115,12,7,60000,54596
201905,L0436,I106,13,8,260000,244396
201905,L0437,I118,10,6,5300000,4769996
201905,L0438,I112,27,7,1755000,1632146
201905,L0439,I101,19,10,570000,512996
201905,L0440,I113,24,7,16080000,14471996
201905,L0441,I105,29,8,2900000,2638996
201905,L0442,I107,20,7,3000000,2819996
201905,L0443,I120,24,5,103200000,95975996
201905,L0444,I114,19,5,4560000,4286396
201905,L0445,I114,28,9,6720000,6182396
201905,L0446,I118,17,5,9010000,8379296
201905,L0447,I116,16,6,23360000,21257596
201905,L0448,I114,21,9,5040000,4737596
201905,L0449,I101,23,9,690000,634796
201905,L0450,I116,10,6,14600000,13139996
201905,L0451,I116,28,5,40880000,37609596
201905,L0452,I120,15,9,64500000,60629996
201905,L0453,I109,28,8,14000000,13019996
201905,L0454,I118,16,5,8480000,7716796
201905,L0455,I118,13,8,6890000,6338796
201905,L0456,I104,22,7,1540000,1385996
201905,L0457,I103,27,6,1350000,1268996
201905,L0458,I105,29,5,2900000,2725996
201905,L0459,I112,20,8,1300000,1182996
201905,L0460,I104,19,9,1330000,1210296
201905,L0461,I104,10,9,700000,643996
201905,L0462,I104,14,10,980000,921196
201905,L0463,I108,14,8,560000,515196
201905,L0464,I114,19,10,4560000,4286396
201905,L0465,I106,12,6,240000,218396
201905,L0466,I108,19,9,760000,691596
201905,L0467,I113,20,7,13400000,12059996
201905,L0468,I118,20,10,10600000,9963996
201905,L0469,I116,17,9,24820000,22337996
201905,L0470,I110,15,9,4500000,4094996
201905,L0471,I119,14,5,1330000,1210296
201905,L0472,I111,12,5,1800000,1673996
201905,L0473,I115,14,9,70000,65096
201905,L0474,I103,16,6,800000,759996
201905,L0475,I103,10,6,500000,449996
201905,L0476,I116,26,8,37960000,34543596
201905,L0477,I118,17,5,9010000,8469396
201905,L0478,I120,28,5,120400000,108359996
201905,L0479,I111,10,9,1500000,1424996
201905,L0480,I115,30,6,150000,137996
201905,L0481,I105,10,7,1000000,899996
201905,L0482,I108,28,9,1120000,1007996
201905,L0483,I114,23,8,5520000,5243996
201905,L0484,I111,18,10,2700000,2429996
201905,L0485,I106,30,9,600000,563996
201905,L0486,I105,30,8,3000000,2789996
201905,L0487,I104,11,7,770000,700696
201905,L0488,I107,14,7,2100000,1973996
201905,L0489,I112,12,7,780000,717596
201905,L0490,I117,18,7,45000000,42749996
201905,L0491,I111,25,7,3750000,3562496
201905,L0492,I110,15,9,4500000,4094996
201905,L0493,I115,17,9,85000,79896
201905,L0494,I109,16,7,8000000,7519996
201905,L0495,I114,13,6,3120000,2839196
201905,L0496,I115,14,10,70000,66496
201905,L0497,I112,27,8,1755000,1632146
201905,L0498,I113,10,6,6700000,6096996
201905,L0499,I105,28,10,2800000,2575996
201905,L0500,I106,16,5,320000,297596
201905,R0001,I119,286,0,27170000,26898296
201905,R0002,I118,322,2,170660000,167246796
201905,R0003,I115,341,1,1705000,1704996
201905,R0004,I107,343,2,51450000,51449996
201905,R0005,I116,255,1,372300000,372299996
201905,A0001,I108,62,20,2480000,2033596
201905,A0002,I113,97,17,64990000,52641896
201905,A0003,I116,87,14,127020000,104156396
201905,A0004,I101,68,10,2040000,1795196
201905,A0005,I116,59,16,86140000,73218996
201905,A0006,I116,56,10,81760000,72766396
201905,A0007,I106,46,20,920000,791196
201905,A0008,I114,57,15,13680000,12311996
201905,A0009,I102,45,17,1800000,1439996
201905,A0010,I115,60,20,300000,251996
201905,A0011,I119,67,18,6365000,5282946
201905,A0012,I119,51,15,4845000,4263596
201905,A0013,I116,64,16,93440000,74751996
201905,A0014,I117,52,12,130000000,110499996
201905,A0015,I108,90,20,3600000,3023996
201905,A0016,I101,87,16,2610000,2166296
201905,A0017,I110,43,18,12900000,10964996
201905,A0018,I114,59,14,14160000,11611196
201905,A0019,I115,92,12,460000,390996
201905,A0020,I101,64,10,1920000,1555196
201905,V0001,I105,188,11,18800000,16543996
201905,V0002,I104,203,13,14210000,12220596
201905,V0003,I117,196,4,490000000,445899996
201905,V0004,I108,107,19,4280000,4237196
201905,V0005,I119,222,3,21090000,17293796
201905,V0006,I110,137,19,41100000,38222996
201905,V0007,I106,191,7,3820000,3628996
201905,V0008,I104,117,3,8190000,8026196
201905,V0009,I118,187,4,99110000,92172296
201905,V0010,I118,154,9,81620000,81619996
201905,V0011,I112,158,20,10270000,10269996
201905,V0012,I114,204,2,48960000,41615996
201905,V0013,I107,111,13,16650000,16150496
201905,Y0001,I118,103,7,54590000,52406396
201905,Y0002,I106,220,7,4400000,4047996
201905,Y0003,I110,176,2,52800000,51743996
201905,Y0004,I118,123,1,65190000,58670996
201905,Y0005,I112,188,8,12220000,11853396
201905,Y0006,I113,192,4,128640000,123494396
201905,Y0007,I115,239,7,1195000,1159146
201905,Y0008,I105,231,6,23100000,22637996
201905,Y0009,I108,201,4,8040000,7718396
201905,Y0010,I115,169,6,845000,836546
201905,Y0011,I112,235,1,15275000,14663996
201905,Y0012,I106,143,5,2860000,2831396
201906,S0001,I102,75,12,3000000,2579996
201906,S0002,I116,84,15,122640000,115281596
201906,S0003,I114,59,6,14160000,12602396
201906,S0004,I101,92,10,2760000,2594396
201906,S0005,I118,70,6,37100000,31905996
201906,S0006,I110,28,7,8400000,7391996
201906,S0007,I109,41,14,20500000,19269996
201906,S0008,I102,38,11,1520000,1322396
201906,S0009,I120,20,12,86000000,81699996
201906,S0010,I103,92,9,4600000,3955996
201906,S0011,I111,34,12,5100000,4334996
201906,S0012,I112,82,11,5330000,4743696
201906,S0013,I102,93,11,3720000,3273596
201906,S0014,I114,86,14,20640000,17750396
201906,S0015,I106,76,10,1520000,1367996
201906,S0016,I101,97,10,2910000,2502596
201906,S0017,I113,98,5,65660000,60407196
201906,S0018,I118,41,10,21730000,19991596
201906,S0019,I119,48,14,4560000,4058396
201906,S0020,I101,39,8,1170000,1052996
201906,S0021,I103,48,5,2400000,2279996
201906,S0022,I109,76,13,38000000,34199996
201906,S0023,I109,86,14,43000000,36549996
201906,S0024,I110,87,6,26100000,24794996
201906,S0025,I112,81,15,5265000,4843796
201906,S0026,I105,89,15,8900000,7564996
201906,S0027,I106,85,14,1700000,1563996
201906,S0028,I112,42,10,2730000,2593496
201906,S0029,I107,91,9,13650000,11602496
201906,S0030,I114,40,12,9600000,8735996
201906,S0031,I103,98,13,4900000,4360996
201906,S0032,I105,92,11,9200000,8279996
201906,S0033,I114,36,15,8640000,7862396
201906,S0034,I115,47,13,235000,204446
201906,S0035,I102,28,7,1120000,996796
201906,S0036,I112,26,15,1690000,1520996
201906,S0037,I120,75,13,322500000,290249996
201906,S0038,I102,58,11,2320000,2134396
201906,S0039,I109,43,13,21500000,19994996
201906,S0040,I105,85,15,8500000,7649996
201906,S0041,I101,39,12,1170000,1099796
201906,S0042,I112,24,10,1560000,1435196
201906,S0043,I115,67,9,335000,298146
201906,S0044,I108,90,5,3600000,3419996
201906,S0045,I114,68,14,16320000,15014396
201906,S0046,I119,62,13,5890000,5477696
201906,S0047,I107,91,5,13650000,11875496
201906,S0048,I115,70,8,350000,311496
201906,S0049,I105,63,8,6300000,5984996
201906,S0050,I111,70,14,10500000,9974996
201906,S0051,I106,29,5,580000,521996
201906,S0052,I117,25,7,62500000,58749996
201906,S0053,I108,30,7,1200000,1091996
201906,S0054,I115,34,11,170000,161496
201906,S0055,I103,60,15,3000000,2669996
201906,S0056,I120,91,11,391300000,371734996
201906,S0057,I104,62,5,4340000,3905996
201906,S0058,I118,71,6,37630000,34619596
201906,S0059,I108,50,7,2000000,1739996
201906,S0060,I102,92,15,3680000,3459196
201906,S0061,I114,92,5,22080000,20755196
201906,S0062,I102,66,11,2640000,2455196
201906,S0063,I113,77,6,51590000,48494596
201906,S0064,I108,45,12,1800000,1637996
201906,S0065,I116,66,14,96360000,85760396
201906,S0066,I104,85,14,5950000,5533496
201906,S0067,I103,79,14,3950000,3752496
201906,S0068,I101,100,11,3000000,2759996
201906,S0069,I111,49,14,7350000,6761996
201906,S0070,I101,56,8,1680000,1579196
201906,S0071,I105,63,7,6300000,5984996
201906,S0072,I110,78,10,23400000,21527996
201906,S0073,I104,60,6,4200000,3863996
201906,S0074,I108,66,7,2640000,2481596
201906,S0075,I102,68,10,2720000,2502396
201906,S0076,I105,49,14,4900000,4556996
201906,S0077,I103,56,14,2800000,2379996
201906,S0078,I109,54,12,27000000,22949996
201906,S0079,I115,93,13,465000,404546
201906,S0080,I105,80,9,8000000,7119996
201906,S0081,I102,86,12,3440000,3095996
201906,S0082,I104,21,9,1470000,1322996
201906,S0083,I111,66,8,9900000,8612996
201906,S0084,I107,38,14,5700000,5300996
201906,S0085,I113,27,14,18090000,17004596
201906,S0086,I117,60,8,150000000,136499996
201906,S0087,I110,53,14,15900000,13514996
201906,S0088,I112,96,8,6240000,5428796
201906,S0089,I106,93,11,1860000,1711196
201906,S0090,I110,48,13,14400000,13391996
201906,S0091,I118,73,14,38690000,34047196
201906,S0092,I113,32,8,21440000,19081596
201906,S0093,I113,20,10,13400000,12193996
201906,S0094,I113,95,7,63650000,54102496
201906,S0095,I109,66,12,33000000,31019996
201906,S0096,I115,91,6,455000,423146
201906,S0097,I120,90,8,387000000,359909996
201906,S0098,I115,41,14,205000,188596
201906,S0099,I112,46,14,2990000,2690996
201906,S0100,I109,61,7,30500000,27449996
201906,H0001,I105,283,20,28300000,20941996
201906,H0002,I106,233,22,4660000,3727996
201906,H0003,I103,292,29,14600000,11533996
201906,H0004,I116,175,23,255500000,178849996
201906,H0005,I110,196,28,58800000,44099996
201906,H0006,I103,198,30,9900000,7028996
201906,H0007,I115,224,22,1120000,851196
201906,H0008,I118,226,23,119780000,91032796
201906,H0009,I114,181,20,43440000,31276796
201906,H0010,I105,298,27,29800000,22349996
201906,H0011,I103,244,26,12200000,9271996
201906,H0012,I114,152,23,36480000,28089596
201906,H0013,I116,183,20,267180000,187025996
201906,H0014,I101,300,22,9000000,6929996
201906,H0015,I118,252,21,133560000,104176796
201906,H0016,I119,231,26,21945000,16019846
201906,H0017,I109,205,28,102500000,79949996
201906,H0018,I120,179,20,769700000,592668996
201906,H0019,I102,229,30,9160000,7144796
201906,H0020,I118,229,22,121370000,91027496
201906,H0021,I102,264,30,10560000,7919996
201906,H0022,I120,175,22,752500000,594474996
201906,H0023,I101,195,26,5850000,4562996
201906,H0024,I114,180,27,43200000,32831996
201906,H0025,I106,175,30,3500000,2764996
201906,H0026,I117,230,23,575000000,431249996
201906,H0027,I119,300,28,28500000,19949996
201906,H0028,I101,271,21,8130000,6422696
201906,H0029,I113,256,29,171520000,130355196
201906,H0030,I113,230,28,154100000,123279996
201906,H0031,I107,211,21,31650000,25003496
201906,H0032,I105,165,26,16500000,11714996
201906,H0033,I119,212,24,20140000,14903596
201906,H0034,I110,180,21,54000000,42119996
201906,H0035,I116,299,24,436540000,331770396
201906,H0036,I119,283,26,26885000,20970296
201906,H0037,I115,163,21,815000,611246
201906,H0038,I104,254,22,17780000,12979396
201906,H0039,I106,300,26,6000000,4679996
201906,H0040,I104,254,30,17780000,13157196
201906,H0041,I118,298,27,157940000,110557996
201906,H0042,I115,297,27,1485000,1173146
201906,H0043,I103,270,24,13500000,9854996
201906,H0044,I116,162,27,236520000,184485596
201906,H0045,I114,235,25,56400000,45119996
201906,H0046,I101,266,23,7980000,5585996
201906,H0047,I118,189,28,100170000,79134296
201906,H0048,I104,263,20,18410000,13071096
201906,H0049,I111,237,26,35550000,27373496
201906,H0050,I114,276,24,66240000,51004796
201906,H0051,I103,220,26,11000000,7809996
201906,H0052,I111,152,24,22800000,16643996
201906,H0053,I118,250,27,132500000,92749996
201906,H0054,I103,158,27,7900000,6003996
201906,H0055,I108,208,26,8320000,6406396
201906,H0056,I103,300,25,15000000,11249996
201906,H0057,I108,288,29,11520000,8639996
201906,H0058,I110,174,29,52200000,36539996
201906,H0059,I111,272,21,40800000,28967996
201906,H0060,I120,240,23,1032000000,804959996
201906,H0061,I118,297,21,157410000,113335196
201906,H0062,I118,292,27,154760000,122260396
201906,H0063,I103,190,30,9500000,6839996
201906,H0064,I104,283,23,19810000,15055596
201906,H0065,I105,199,30,19900000,15521996
201906,H0066,I119,251,21,23845000,16929946
201906,H0067,I116,228,29,332880000,243002396
201906,H0068,I117,160,21,400000000,299999996
201906,H0069,I114,174,30,41760000,31319996
201906,H0070,I112,183,26,11895000,9515996
201906,H0071,I113,265,24,177550000,131386996
201906,H0072,I113,296,29,198320000,152706396
201906,H0073,I109,299,27,149500000,107639996
201906,H0074,I103,241,26,12050000,8434996
201906,H0075,I105,289,20,28900000,21674996
201906,H0076,I116,185,27,270100000,202574996
201906,H0077,I115,278,22,1390000,972996
201906,H0078,I101,253,20,7590000,5692496
201906,H0079,I113,193,26,129310000,103447996
201906,H0080,I112,246,20,15990000,11352896
201906,H0081,I106,172,28,3440000,2717596
201906,H0082,I104,161,30,11270000,7888996
201906,H0083,I120,273,20,1173900000,939119996
201906,H0084,I106,192,29,3840000,2803196
201906,H0085,I101,268,26,8040000,5949596
201906,H0086,I114,180,21,43200000,30671996
201906,H0087,I102,228,29,9120000,6383996
201906,H0088,I118,231,29,122430000,85700996
201906,H0089,I120,168,24,722400000,556247996
201906,H0090,I120,253,27,1087900000,826803996
201906,H0091,I113,224,24,150080000,111059196
201906,H0092,I120,209,30,898700000,638076996
201906,H0093,I117,241,28,602500000,463924996
201906,H0094,I115,209,26,1045000,815096
201906,H0095,I106,151,25,3020000,2415996
201906,H0096,I113,198,23,132660000,106127996
201906,H0097,I109,234,23,117000000,86579996
201906,H0098,I108,189,28,7560000,5518796
201906,H0099,I119,191,23,18145000,13064396
201906,H0100,I118,199,23,105470000,84375996
201906,H0101,I107,286,25,42900000,33032996
201906,H0102,I105,160,26,16000000,11839996
201906,H0103,I113,177,30,118590000,91314296
201906,H0104,I106,202,20,4040000,2908796
201906,H0105,I117,157,26,392500000,306149996
201906,H0106,I111,270,26,40500000,29159996
201906,H0107,I111,173,30,25950000,20240996
201906,H0108,I119,246,30,23370000,17761196
201906,H0109,I103,234,28,11700000,8189996
201906,H0110,I112,239,23,15535000,11961946
201906,H0111,I104,279,21,19530000,14647496
201906,H0112,I101,234,27,7020000,5475596
201906,H0113,I104,199,24,13930000,10168896
201906,H0114,I117,278,28,695000000,514299996
201906,H0115,I117,278,25,695000000,500399996
201906,H0116,I103,248,29,12400000,9299996
201906,H0117,I114,152,27,36480000,27724796
201906,H0118,I118,261,28,138330000,100980896
201906,H0119,I110,230,21,69000000,48989996
201906,H0120,I120,193,20,829900000,605826996
201906,H0121,I108,171,28,6840000,5061596
201906,H0122,I107,196,22,29400000,22637996
201906,H0123,I119,198,23,18810000,14483696
201906,H0124,I120,296,25,1272800000,1018239996
201906,H0125,I107,154,27,23100000,16862996
201906,H0126,I109,287,30,143500000,113364996
201906,H0127,I107,211,29,31650000,23420996
201906,H0128,I107,272,21,40800000,28559996
201906,H0129,I101,190,25,5700000,4559996
201906,H0130,I101,280,25,8400000,6551996
201906,H0131,I108,281,20,11240000,7867996
201906,H0132,I119,276,20,26220000,20189396
201906,H0133,I103,188,20,9400000,6767996
201906,H0134,I115,298,27,1490000,1117496
201906,H0135,I113,222,21,148740000,105605396
201906,H0136,I119,215,23,20425000,15522996
201906,H0137,I105,224,23,22400000,16799996
201906,H0138,I104,254,23,17780000,13868396
201906,H0139,I104,289,28,20230000,16183996
201906,H0140,I114,254,26,60960000,42671996
201906,H0141,I117,271,20,677500000,535224996
201906,H0142,I102,194,28,7760000,5975196
201906,H0143,I115,165,28,825000,602246
201906,H0144,I120,186,28,799800000,559859996
201906,H0145,I104,171,22,11970000,9456296
201906,H0146,I102,280,29,11200000,7839996
201906,H0147,I106,287,20,5740000,4534596
201906,H0148,I106,156,26,3120000,2277596
201906,H0149,I114,180,21,43200000,33695996
